Year,Date,Time,Report_Date,Report_Time,ACC_CODE,Institution,Road_Code,Road,Kilometer,Province,Vehicle1,Path_Description,Path_Description_1,Path_Description_2,Presumed_Cause,Presumed_Cause_1,Presumed_Cause_2,Accident_Type,Accident_Type_1,Accident_Type_2,Weather,Latitude,Longitude,Number_of_Vehicles_Involved,Total_Number_of_Incidents,Motorcycle,Three-wheeled_Vehicle,Sedan,Van,Passenger_Pickup_Truck,Bus,Pickup_Truck,Truck_6,Truck_>6<10,Truck_>10,E-Tan,Other,Pedestrian,Number_of_Fatalities,Number_of_Severe_Injuries,Number_of_Minor_Injuries,Total_of_Injuries
2022,13/10/2022,16:00,30/12/2022,10:50,7521598,กรมทางหลวง,1367,สันทรายน้อย - มหาวิทยาลัยแม่โจ้,0.632,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.81661505,99.02957082,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,13/10/2022,16:30,28/12/2022,16:19,7515273,กรมทางหลวง,1001,,12.7,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.92012042,98.9953586,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,14/10/2022,2:00,12/1/2023,9:57,7557551,กรมทางหลวง,1013,สันป่าตอง - บ้านกาด,3.7,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.61565207,98.86168865,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,14/10/2022,19:00,28/12/2022,16:39,7515311,กรมทางหลวง,1001,,7.27,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.8754936,99.01547849,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,14/10/2022,21:30,12/1/2023,9:27,7557455,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,7.375,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.87643036,99.01529391,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,15/10/2022,1:00,25/10/2022,16:23,7173865,กรมทางหลวง,121,ต้นเปา - ดอนแก้ว,21.797,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนสิ่งกีดขวาง (บนผิวจราจร),ชนสิ่งกีดขวาง (บนผิวจราจร),,แจ่มใส,18.82538404,99.04805122,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,16/10/2022,1:45,16/10/2022,9:28,7111462,กรมทางหลวงชนบท,ชม.3029,ถนนสมโภชเชียงใหม่ 700 ปี,6.375,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,,,,แจ่มใส,18.823364,99.009494,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,16/10/2022,9:20,4/11/2022,14:31,7332185,กรมทางหลวง,107,ขี้เหล็กหลวง - แม่ทะลาย,42.275,เชียงใหม่,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางโค้งกว้าง+ที่ลาดชัน,ทางโค้งกว้าง,ที่ลาดชัน,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,ไม่คุ้นเคยเส้นทาง,ขับรถไม่ชำนาญ,,,,ฝนตก,19.13835337,98.94789195,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022,16/10/2022,11:00,4/11/2022,14:37,7332182,กรมทางหลวง,121,ต้นพยอม - เหมืองกุง,52.425,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.72326537,98.94070343,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2022,17/10/2022,18:30,21/10/2022,16:26,7147838,กรมทางหลวง,108,สะพานแม่กลาง - บ้านบ่อแก้ว,80.3,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางโค้ง,พลิกคว่ำ,ตกถนนในทางโค้ง,แจ่มใส,18.25399501,98.61509173,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,17/10/2022,21:00,21/10/2022,16:45,7147930,กรมทางหลวง,108,เชียงใหม่ - ปากทางท่าลี่,34.84,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,18.52770754,98.85525404,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
2022,18/10/2022,3:20,25/10/2022,16:34,7173918,กรมทางหลวง,121,เหมืองกุง - ต้นเปา,6.4,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนสิ่งกีดขวาง (บนผิวจราจร),ชนสิ่งกีดขวาง (บนผิวจราจร),,แจ่มใส,18.72126402,99.00522439,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,20/10/2022,10:22,9/1/2023,11:07,7554402,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,4.47,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.85009294,99.01392415,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,21/10/2022,2:19,12/1/2023,10:33,7557684,กรมทางหลวง,1009,จอมทอง - ดอยอินทนนท์,7.9,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางโค้ง,พลิกคว่ำ,ตกถนนในทางโค้ง,แจ่มใส,18.49447245,98.67026208,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2022,21/10/2022,11:00,9/1/2023,10:52,7554379,กรมทางหลวง,1001,เชียงใหม่ - บ้านโป่ง,3.4,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,ชนท้าย,ชนท้าย,,แจ่มใส,18.84038218,99.01317984,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2022,21/10/2022,14:30,3/1/2023,12:15,7542194,กรมทางหลวง,1009,จอมทอง - ดอยอินทนนท์,14.8,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางโค้ง,พลิกคว่ำ,ตกถนนในทางโค้ง,แจ่มใส,18.52587898,98.63738088,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,21/10/2022,14:45,6/1/2023,10:11,7552473,กรมทางหลวง,108,สะพานแม่กลาง - บ้านบ่อแก้ว,96.525,เชียงใหม่,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,ยางเสื่อมสภาพ,ยางแตก,,,,แจ่มใส,18.23064806,98.55863927,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022,21/10/2022,21:15,4/11/2022,14:29,7332241,กรมทางหลวง,1249,แม่งอน - หนองเต่า,3.3,เชียงใหม่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ทางโค้งกว้าง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางโค้ง,พลิกคว่ำ,ตกถนนในทางโค้ง,แจ่มใส,19.80363264,99.14881479,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2022,22/10/2022,17:00,12/1/2023,13:47,7558126,กรมทางหลวง,1362,นิคมดอยเต่า - ท่าน้ำ,1.6,เชียงใหม่,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ทางตรง,ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ขับรถเร็วเกินอัตรากำหนด,,พลิกคว่ำ/ตกถนนในทางตรง,พลิกคว่ำ,ตกถนนในทางตรง,แจ่มใส,17.95456648,98.66784976,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
